gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SETD7,2093.382143136536,0.49610764326866813,0.1820652453412015,2.7248893238186773,0.0064323044932348495,0.024043663255685625
MGST2,313.9486093916802,0.3390132300167889,0.15642242329118697,2.167293044589275,0.030212516519988228,0.08407970830946943
MAML3,60.497511503388694,-1.097129158761473,0.4095490076232507,-2.6788714862928837,0.007387073971980129,0.02700188625431006
RN7SKP253,0.09934890067188774,0,4.407356323966969,0,1,NA
SCOC,1413.219314816892,0.5654922510652071,0.09980149848877841,5.666169943618537,1.4602470130524812e-8,2.952728202190961e-7
SCOC-AS1,32.30933069081965,-0.6431308246424495,0.37065432620743727,-1.7351229411592524,0.08271903167279604,0.18408101794475876
RPL14P3,6.449348399477707,-0.46419742895325616,0.7052104082835731,-0.6582396168585719,0.5103841717393627,0.6822770738873626
CLGN,138.0840979201696,0.4461558201305409,0.18737771423287472,2.3810506065628187,0.01726334015233214,0.05408041828520035
MGAT4D,0.25999506654556714,0.9673033170781654,4.407356323966969,0.21947472497697124,0.8262802664596611,NA
ELMOD2,604.1588885766907,-0.6307500436657839,0.13438660961874177,-4.693548304070159,2.6850655248003655e-6,3.095459163769095e-5
UCP1,0.17061975527809117,-1.949644628718587,4.362823495887981,-0.4468768059391247,0.6549640115047388,NA
RN7SL152P,0.14519167126058752,-0.9562153382556026,4.407356323966969,-0.21695893591715162,0.8282403470687357,NA
TBC1D9,753.399660211705,-0.40275368261404065,0.14133932855765635,-2.84955140741132,0.004378092997375595,0.01756087631709135
RNF150,194.14918661075063,0.19625456916730627,0.3243436295933666,0.6050822376667392,0.5451243556887726,0.7137961780787777
ZNF330,834.8139659196851,-0.07012200758865544,0.12583167136353043,-0.5572683476965942,0.5773440982536926,0.7322013643073936
LINC02432,1.445075606173496,1.4528569182134845,2.2097367080212322,0.6574796503763038,0.5108725515067012,NA
IL15,167.2186086067206,-0.1044958872283463,0.20686068984424427,-0.5051510139844668,0.6134527732746413,0.7566033636478381
INPP4B,440.2293120252335,-0.6906530608675784,0.262540127406868,-2.6306571406406314,0.008521996183568296,0.03034078060579244
RPL5P13,0.4340142052368461,0,3.840843832332149,0,1,NA
USP38-DT,8.137738294563597,-0.36881335982296365,0.5803913210425464,-0.6354563661642474,0.5251308160707536,0.6955092241684468
LOC100287014,0.08274222118947187,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
USP38,590.7082020081831,0.9921367808844467,0.13101431599685778,7.572735645990335,3.6544548678594145e-14,2.325089569902521e-12
GAB1,276.4421236119474,0.08697340822275906,0.13669980282236233,0.6362365301709955,0.524622266628635,0.6951987961965163
RPS2P20,1.2884644008201658,2.1063045536680822,1.6250861100104756,1.296118735304743,0.19493458119603507,NA
RPSAP36,2.0777675742584987,0.9739163629086327,1.2331861536340267,0.7897561613375546,0.4296701856645884,NA
SMARCA5,2997.2247738346396,-0.6735280727339327,0.10460683602186088,-6.438662121404549,1.2053117429395788e-10,3.858520076450366e-9
GUSBP5,1.7258593967947655,0.9673426446364242,2.062667480707836,0.46897653338892303,0.6390864097198672,NA
FREM3,0.3236374940668838,-0.9562332479103642,4.229179562174995,-0.22610372386709204,0.8211207483588058,NA
GYPE,0.3397663757680242,0,4.149376821916177,0,1,NA
KRT18P51,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
HHIP-AS1,36.10600494545314,0.06085734811691962,0.9692146052427693,0.062790374585488265,0.9499334307133174,0.9988029143567075
HHIP,244.135915081091,0.05813844715561077,0.7584467960313921,0.07665461501033807,0.9388983102287192,0.9922779408802517
ANAPC10,83.9665215917522,0.009691289001569027,0.23448805749880622,0.04132956324062843,0.9670331651412889,1
HSPD1P5,4.223992299713933,0.5862844217652229,0.8698614303501002,0.6739974912202467,0.500312908671454,0.6733877403471422
ABCE1,2411.2368082645853,0.18062173830137296,0.09231595585011196,1.956560343638081,0.05039918128226482,0.12584071438064348
OTUD4,1083.2839872488946,-0.26566985436658236,0.18453775043106632,-1.439650444128627,0.1499663202838822,0.28907805434065853
SMAD1,160.16054102287322,-0.7267136418402715,0.16321451236844842,-4.452506283263296,8.487375581544462e-6,8.315659348773525e-5
SMAD1-AS2,0.3618285464388021,-0.42304170132993424,3.958081595850946,-0.10688049022874799,0.9148837910627577,NA
MMAA,199.96210941820576,-0.4457825333203677,0.1543989537235999,-2.887212138227267,0.0038867207804247263,0.01589453403949188
C4orf51,0.277492339748474,-2.1831003106221805,4.309838569234065,-0.506538766023934,0.6124784827486576,NA
ZNF827,445.3890300338914,-0.20737593075594998,0.1616829359409719,-1.2826086410977837,0.19962922127953792,0.3558808785757144
LSM6,546.1539609704039,0.2042272682724977,0.14827945518286795,1.3773133170784264,0.1684153997053382,0.31453261703750585
REELD1,2.2454179270942696,0.20261455901811473,1.2241123447161557,0.16551957824189456,0.8685350411561961,NA
SLC10A7,176.40211944760557,-0.5625433190126975,0.22830887926098994,-2.4639572531457676,0.013741249852867647,0.04504191534009602
MIR7849,0.08339224295617235,0,4.407356323966969,0,1,NA
POU4F2,0.0834906841839828,0,4.407356323966969,0,1,NA
TTC29,30.63023038773978,0.9673375280250694,1.7003548210233965,0.5689033348009421,0.5694217421348483,0.7284361105750615
EDNRA,146.30767857892127,0.005541746632745052,1.6825783616892394,0.003293603887299113,0.9973720890601117,1
LINC02507,0.16897715139288252,0,4.407356323956298,0,1,NA
TMEM184C,837.8326371522462,-0.056083968902019464,0.12004891952795142,-0.4671759572893218,0.6403739936310544,0.7766422078553743
PRMT9,280.3039257143941,-0.22143589752519552,0.11838355293177219,-1.8704954534758331,0.061415047773253045,0.14692844814979322
ARHGAP10,660.0762728262831,0.5173151765479707,0.14287237498353372,3.6208201663029125,2.9367059259644685e-4,0.00176235451912499
MIR4799,0.0834906841839828,0,4.407356323966969,0,1,NA
RFPL4AP4,0.251664081026364,1.818432760030379,4.37164331490762,0.41596091653438233,0.6774386026883711,NA
NR3C2,35.31209165715087,-1.0527845793378108,0.37429995687331324,-2.8126761972728187,0.004913109805009362,0.019294614590643685
IQCM,0.2396752740319747,-0.9562233289672244,4.407356323957664,-0.21696074895722672,0.8282389341213084,NA
DCLK2,289.7081105769399,1.501239737570725,0.8589665016412799,1.7477279203580283,0.08051115174110805,0.18027574339203195
RNU7-194P,0.09934890067188774,0,4.407356323966969,0,1,NA
LRBA,1098.2587220116673,-0.5612021818492056,0.225405429280076,-2.4897456269870393,0.012783455168326149,0.042448697603822215
LRBA-AS1,0.15402640995055691,1.8327143250951587,4.370434138971843,0.4193437692499606,0.6749649129278235,NA
RPS3A,8564.830360303795,0.5649590443846,0.1420501270461438,3.9771808454706816,6.973712839737551e-5,5.150183459982962e-4
SNORD73B,0.3032823099061782,0.005555140361721487,4.3042269034571765,0.001290624422532086,0.9989702309853495,NA
SH3D19,1651.7562171234765,-0.3146435738228833,0.18808033150530273,-1.6729211997056284,0.0943428097894226,0.20293913787777051
PRSS48,1.3653318847447353,1.1344034786732062,1.6201375441368724,0.700189612158861,0.4838088980201467,NA
RNU6-1282P,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
FHIP1A-DT,1.8458448306481021,-1.573996526212195,1.604603302367342,-0.9809256430483526,0.32662941092020165,NA
FHIP1A,50.17565576397979,0.3305600546722816,0.5081820938892292,0.6504756044087129,0.5153850549486472,0.6869692448763262
GATB,381.9922579810275,-0.5750795143616999,0.18951852939435124,-3.0344236851113973,0.0024099571850616976,0.010572939687261447
LOC102724700,0.09934890067188774,0,4.407356323966969,0,1,NA
LINC02273,1.6016416325731684,2.4230284175493297,1.5958857758544096,1.518296894558185,0.12893957020069494,NA
RN7SL446P,0.08339224295617235,0,4.407356323966969,0,1,NA
FBXW7,450.5430782819353,-1.2124048066279907,0.14722439951644822,-8.235080670120432,1.7943668275144122e-16,1.7269077202015288e-14
FBXW7-AS1,0.23817834804295285,0.9630876632348737,4.3629022166295846,0.22074472803080036,0.8252912024792086,NA
MIR4453HG,59.480285867797924,-0.7982958782407854,0.2581414236169138,-3.0924749195831116,0.0019849500596381153,0.00897239911024292
RPS3AP18,0.35905613974686257,0.005560315008853395,3.5132293158319445,0.0015826792130523633,0.9987372052183922,NA
RPS14P6,0.08274222118947187,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
TMEM154,95.14220852299482,1.8992111098052549,1.4106214220220956,1.3463648574702463,0.1781848786105648,0.3279447184885317
TIGD4,13.65915242626352,0.25127037102416333,0.4426694980297235,0.5676252195882977,0.5702894787575206,0.7284361105750615
ARFIP1,795.7602984323194,-0.23626789977803248,0.09384082723423319,-2.517751673142133,0.011810655792371835,0.03983869387284963
FHDC1,57.0850307358929,-0.6760795879210876,0.31518727522818263,-2.1450091455362013,0.031952115774575476,0.0878596514409032
TRIM2,473.05248095138097,0.2657308598361367,0.211195710639537,1.2582209128748774,0.2083118738062317,0.36666169152651457
MND1,325.445652802743,-0.26727787801397734,0.26787957379520927,-0.9977538571802719,0.31839873025324494,0.4933747650320934
RN7SL419P,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
TMEM131L,109.19177060700397,0.1544936775774318,0.20036839669689227,0.7710481299660367,0.4406784039212753,0.6167782176509153
TLR2,0.09934890067188774,0,4.407356323966969,0,1,NA
RNF175,0.0834906841839828,0,4.407356323966969,0,1,NA
SFRP2,0.1926588809034168,0.005572013776688179,4.407356323966969,0.001264253073069646,0.9989912722607645,NA
DCHS2,0.32703336460399957,-0.9562292992825928,4.178157255329621,-0.22886388444638722,0.8189747116178967,NA
PLRG1,1139.2908094444972,-0.7118361924655247,0.09291745605831764,-7.660952232901813,1.8455949838745798e-14,1.2201790141216026e-12
RNU6-1285P,0.4893014655856704,-1.7245900601004365,2.849799071418487,-0.6051619840138491,0.545071372577951,NA
FGB,61.4128591450074,3.7694972441003394,0.454954037069282,8.285446302186141,1.1766699200809188e-16,1.1543511486935775e-14
FGA,0.7481415578294975,1.9200244405978284,3.430542797988638,0.5596853191056408,0.5756940977953641,NA
FGG,1.9280563020689088,1.40646404751755,1.4984255152671315,0.9386279352476276,0.34792180495119845,NA
LRAT,26.963609479339503,-0.8916898205505271,0.3526173162206616,-2.5287749056331754,0.01144614091197324,0.03884178056404041
RBM46,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
NPY2R,0.10991665971394493,-0.9562059968155894,4.407356323966969,-0.21695681640619618,0.8282419988572816,NA
MAP9,371.7298578290819,0.06432617434592935,0.15821830420188981,0.4065659448849093,0.6843268137059618,0.8130223868437265
GUCY1A1,66.898329466702,-0.11438770942131156,0.2734341874638155,-0.4183372623675629,0.6757005493512128,0.8056062845722551
GUCY1B1,141.64023995836044,-0.3872390292233614,0.19058626343983504,-2.0318307428573226,0.0421707937667711,0.10939087105913564
ASIC5,0.06070309556414624,-0.9562059968155896,4.407356323966969,-0.21695681640619624,0.8282419988572816,NA
TDO2,0.9815143584509415,-2.172394543528887,2.469921306176277,-0.8795399829527379,0.3791085640812489,NA
CTSO,349.3189558166741,-0.3679901283140222,0.1920749766684046,-1.915867098863768,0.055382014287840536,0.1353485871521863
PDGFC,1059.6400497480458,0.1136485130582585,0.11784105478992192,0.9644220620806767,0.3348343656694175,0.5108861493446881
GLRB,140.24975422112962,0,1.6815298003020616,0,1,1
GRIA2,0.08321081208239692,0,4.407356323966969,0,1,NA
GASK1B,122.53672538210417,5.1703170810234775,1.3747658038826933,3.7608711726907726,1.6932262250254256e-4,0.0010970259044625745
GASK1B-AS1,3.755973380665823,0.9673401883828695,1.9191989291456872,0.5040333097796545,0.6142379697920075,0.7571281531317705
NUDT19P5,0.1986978013437755,0,4.40735632395261,0,1,NA
TMEM144,433.79764166816665,0.15743868829557875,0.16059049284255997,0.9803736541859225,0.32690170962673587,0.5025138896668162
AIDAP2,4.048313460159102,-0.31604542495694665,1.0737734425184045,-0.2943315716727923,0.7685045498373425,0.8748225920666739
RXFP1,22.486649655308156,-0.956245501958821,1.7393384566991081,-0.5497754035597937,0.5824734310284654,0.7355925098000905
C4orf46,417.1516596398192,0.1646022408066456,0.1574601919534478,1.0453578060879622,0.2958576301172513,0.46997404297100825
ETFDH,472.088930385305,-0.5829008729496161,0.16966261237818422,-3.4356471633851102,5.911403079636067e-4,0.003196614339578451
LOC124900922,0.4911094830991364,-1.9178175825431838,3.7132968706123015,-0.5164730021241061,0.6055240903500904,NA
PPID,1088.2805068744456,0.2144731680102207,0.12689548210781024,1.6901560595199487,0.09099810227265646,0.19761894108102965
FNIP2,897.9906444114516,-0.9208641282941212,0.2477052344724881,-3.7175804147021325,2.0113997244059525e-4,0.001268625651909218
RNU6-128P,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
SPMIP2,0.23892681103746377,0.0055626723366750475,4.407356323966969,0.0012621335621142162,0.998992963384483,NA
LOC124900178,0.08274222118947187,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
PSME2P3,0.34181188943782065,1.4599881581278007,4.043170266846335,0.36109984536134526,0.7180248088482154,NA
RAPGEF2,1067.3852349892552,-0.6396763349308103,0.2056989834164133,-3.109769063057843,0.001872336692647253,0.008548921227479155
FSTL5,5.417213405216616,-2.006965308195982,1.276362607239143,-1.5724099850724875,0.11585550006922492,0.23764990342002348
NAF1,390.7040853560443,0.07010243625421933,0.11793164612060461,0.5944327800065472,0.5522226893004569,0.7189911990326867
NPY1R,10.599496290703872,0.5469091441634782,0.562804136333959,0.9717575064852599,0.3311712004491904,0.5068225919917864
NPY5R,2.160902597885093,1.4817607569336342,1.2452177684009906,1.189961141364368,0.23406166543626417,NA
TMA16,729.1788601237614,0.2490949817748128,0.1250719878862045,1.9916128781885947,0.04641354928095217,0.1179813491083515
MARCHF1,46.78368944422808,-0.6833969290172425,0.3051004471170809,-2.239907989236712,0.02509689687513367,0.0725933828958118
LOC100288073,2.566206331036286,-1.0037887989706933,1.525345189641958,-0.6580732058468097,0.5104910921164895,NA
APELA,0.1669813683679656,0,4.407356323957664,0,1,NA
TRIM60P14,0.15231518035447625,1.8184421014736343,4.371643314915068,0.4159630533601671,0.6774370390460662,NA
NACA3P,0.42473170602167226,0,3.9237720187884064,0,1,NA
TRIM61,0.08339224295617235,0,4.407356323966969,0,1,NA
RPL21P51,0.15889981136671,1.8724033666379059,4.367132083824149,0.4287489663006267,0.6681059217137231,NA
TRIM75,0.7770508371645553,1.618559578895294,2.430081359077886,0.666051600638371,0.5053781188781932,NA
TMEM192,805.391343763876,0.14705958098499372,0.0953516770217172,1.5422862562920587,0.12300404724260787,0.24822820734851958
KLHL2,447.9940583026605,0.7464165799759925,0.12315141580253577,6.060966291876145,1.3530618940173172e-9,3.4114453859076524e-8
GK3,0.08321081208239692,0,4.407356323966969,0,1,NA
MSMO1,1306.5120613533816,0.5252640311000996,0.20351583504478762,2.5809491973167837,0.009852908002804684,0.03425384753991815
CPE,87.32002952981476,-0.36473630875330204,0.2187155827867037,-1.6676283605681677,0.09538952471433927,0.20484297596472859
HADHAP1,0.6209378158973131,2.6995465676721113,2.8383065410807307,0.9511117029114888,0.341547674530703,NA
TLL1,0.4818872836668933,1.5122112240197392,3.209221383163152,0.47120813539178036,0.6374921096714989,NA
SPOCK3,0.2639430696645019,0.8709640054660249,4.370433379458979,0.1992855009664608,0.8420394202561342,NA
ANXA10,5.184887940868785,-0.9562395959510318,1.8056761094768525,-0.5295742635859967,0.5964071422304462,0.7445785718190612
DDX60,250.57344801037522,-1.323009232959117,0.16063097810556934,-8.23632681916195,1.775784250842364e-16,1.7199092559432476e-14
DDX60L,671.5349568993904,-0.05396184648290129,0.2290608406110282,-0.2355786625900616,0.8137596322861226,0.9078524555057066
PALLD,2183.770313275858,0.15159157974195203,0.20016939394167477,0.7573164745961247,0.44886028317348176,0.6247240398952196
RPL9P16,0.0897710777732826,0,4.407356323966969,0,1,NA
CBR4,307.9611609177109,-0.2719421161136172,0.14279872211766179,-1.9043735971918936,0.056861545304682515,0.13803267207902334
RNU6-853P,0.16595303327186878,0.9673126585181785,4.407356323966969,0.21947684448792665,0.8262786155784414,NA
SH3RF1,1330.5057949214586,0.20163483094876508,0.14148703473068547,1.4251117166499983,0.15412491030597736,0.29446204122536646
RPL6P12,0.21960290693085624,0.9106530529598843,4.3671313438693895,0.20852431064118684,0.8348196026685125,NA
NEK1,423.3405409919351,-0.23223953358210683,0.15882001377392543,-1.4622812834703027,0.14366414527667906,0.2791409395703018
CLCN3,1619.3915134166925,-0.3760579647236557,0.16757085463332033,-2.2441728637509684,0.0248212812866828,0.0720565871029589
HPF1,596.4476654635708,-0.30235908167780684,0.10788678967505798,-2.8025588914868633,0.005069895918916515,0.019792769536083322
LINC02275,0.5173058986133507,0.5620109410998751,2.9801612690270507,0.18858406990953142,0.8504188191493337,NA
MFAP3L,164.1287270351369,0.3421671977442042,0.18146498572941613,1.885582479555656,0.059351240210593355,0.1428450393545873
AADAT,186.9438587337104,-0.020282224822063814,0.1904079549109034,-0.10651983963356138,0.9151699152073571,0.9757448976751558
LINC01612,35.793483703694044,-1.2672086479665654,0.3454325729825548,-3.6684688911215173,2.4400737698417353e-4,0.0015027850038158539
HSP90AA6P,0.12140619112829248,-1.614879632121642,4.380708764335345,-0.36863432814088404,0.7124003047227686,NA
GALNTL6,6.737580788921835,0.9423769804677133,0.8067679460226621,1.1680892691803126,0.242770758341587,0.41058526875121476
GALNT7-DT,18.588021084208503,0.05751029545837713,0.47850545838461683,0.12018733423130788,0.9043347508636727,0.9687435168462843
RN7SL253P,0.3804443603906805,-0.4035458650091259,3.965688964699451,-0.10175933327128936,0.9189477053782673,NA
GALNT7,553.1618174269872,0.34783774163334635,0.22073449449972787,1.575819594584367,0.11506738529761294,0.23644792713993276
HMGB2,6593.7981468121125,0.0358989643992117,0.16613895959788483,0.21607794153821544,0.8289269936657031,0.9189082062900549
SAP30-DT,22.625976318867306,-0.44133713667024144,0.41077433202640556,-1.0744029075357884,0.2826421399250937,0.455474393779247
SAP30,413.94686351432404,-0.13381153966503884,0.1581755599789154,-0.8459684902198276,0.397570322514923,0.5753192162316253
SCRG1,1.034870411644113,-2.263896967525885,2.12093642841656,-1.0674044432421088,0.28578924291649,NA
RPL5P11,0.9919921784782686,3.17129133453833,1.9464334244253163,1.6292832288752195,0.10325307483169929,NA
RNU6-1096P,0.09934890067188774,0,4.407356323966969,0,1,NA
HAND2,287.02850438138296,-0.9562548096492967,1.679731292267967,-0.5692903466471503,0.5691591168249959,0.7284361105750615
HAND2-AS1,136.30401670832097,0,1.6873739509819372,0,1,1
LINC02268,2.7414952386785565,-1.875772191469772,1.2182583293690874,-1.5397162869727297,0.12362952502273147,NA
FBXO8,405.2148594502539,-0.36869322535320537,0.14910462641454159,-2.4727148594850585,0.01340910825556926,0.04415761127282486
CEP44,337.6346369365687,-0.9530492537280361,0.14709500752011279,-6.479140725409885,9.224643841743097e-11,3.0361457631503366e-9
ADAM29,0.1926588809034168,0.005572013776688179,4.407356323966969,0.001264253073069646,0.9989912722607645,NA
GPM6A,0.1667844859123447,0,4.4073563239577,0,1,NA
WDR17,126.02439904957627,-1.00955445969971,0.23985773813430253,-4.2089718161789484,2.5653538172069717e-5,2.1647486206686578e-4
LOC124900182,0.15231518035447625,1.8184421014736343,4.371643314915068,0.4159630533601671,0.6774370390460662,NA
SPATA4,2.8852880494185245,0.6610918777847071,1.1558119323189093,0.5719718401404251,0.5673410523937612,NA
ASB5,1.786002812300923,0.005556184379702953,1.956166541562542,0.0028403432231617646,0.9977337370420567,NA
SPCS3,2614.7164686820256,-0.4043408122549604,0.12416703909178105,-3.2564263045370856,0.001128242145709881,0.005552119762998204
HAFML,0.775270678656381,0,2.6566021058073224,0,1,NA
VEGFC,625.5843336588182,2.862055235608546,1.3877872149432768,2.0623156091876282,0.039177697893074105,0.10321137805995925
NEIL3,519.4127519469906,0.312204668766125,0.14913049557645064,2.093499840923385,0.036304558252608955,0.09707176240358217
AGA,378.81521769415247,-0.4286730928922255,0.13632973562955047,-3.1443843920966823,0.0016643665905213816,0.007736486289094575
AGA-DT,6.085206855152681,-1.6067377704907924,0.7118886319944063,-2.2570072034854705,0.024007624656147523,0.07025961452242767
LINC01098,0.1434453167536181,0.005572013776687779,4.407356323966969,0.0012642530730695553,0.9989912722607646,NA
LINC01099,0.0778688197733188,0.9673219999581913,4.407356323966969,0.219478963998882,0.8262769646979895,NA
NDUFB5P1,0.10991665971394493,-0.9562059968155894,4.407356323966969,-0.21695681640619618,0.8282419988572816,NA
TENM3,428.285901602369,-0.3078529799248147,0.652722786115889,-0.47164429750757364,0.6371807024959926,0.7746218230056015
DCTD,2220.646461528389,0.6706732395050061,0.12156984517155728,5.516773000397949,3.452809509171457e-8,6.395057417352152e-7
WWC2-AS2,15.125895089248589,-1.01256874755368,0.5916176438720014,-1.7115256078683698,0.08698412806106948,0.1907804199187397
WWC2,1948.1108488101188,-0.22921723822696954,0.20919121752070996,-1.0957306953112265,0.273196645571092,0.4442549665868918
WWC2-AS1,0.15402640995055691,1.8327143250951587,4.370434138971843,0.4193437692499606,0.6749649129278235,NA
CLDN24,1.3260070852662516,0.031174220773319057,2.0659496019676435,0.015089535942032772,0.9879607491216279,NA
CDKN2AIP,390.1945096584545,0.27535149792240543,0.14393718302089717,1.912997685125109,0.055748348800690926,0.13598161563415243
ING2-DT,11.983167340817372,0.20513928630937928,0.5774697920895695,0.3552381252135883,0.7224112050948963,0.8416967883436514
ING2,285.9783214134616,-0.10461812522299738,0.17273862537421986,-0.6056440763978139,0.5447511270455311,0.7134785217790134
RWDD4,515.7236944537232,0.5020993307038518,0.152266473748297,3.297504160593116,9.754822939078236e-4,0.0049100244161411335
RNU6-479P,0.0778688197733188,0.9673219999581913,4.407356323966969,0.219478963998882,0.8262769646979895,NA
TRAPPC11,693.0239179551066,-0.5443719008277683,0.12328994897527833,-4.415379399150566,1.0083298353506327e-5,9.649253289075973e-5
RNU6-335P,0.14538781132801823,-1.7925143622771347,4.371273673884913,-0.4100668354365607,0.6817569201913587,NA
RNU6-1053P,1.5120848280914778,-0.9384808548047705,1.4529711825474592,-0.6459046580396417,0.5183411027853311,NA
LOC124900824,0.06070309556414624,-0.9562059968155896,4.407356323966969,-0.21695681640619624,0.8282419988572816,NA
STOX2,12.777280861205675,-0.027811778783823515,0.4867435210274987,-0.05713846734952695,0.9544348939486621,1
ENPP6,0.160051996236034,-0.956215338255603,4.407356323966969,-0.21695893591715174,0.8282403470687356,NA
LINC02363,0.7504818394488034,-2.7656766030784907,2.368606945086237,-1.167638475778343,0.24295262336528545,NA
IRF2,411.4455140512814,-0.022008618366992107,0.18640240425079657,-0.11807046403425377,0.9060118260097942,0.9699938788117399
IRF2-DT,48.065496825256076,-0.9392965677518226,0.2878194828793893,-3.2634919580667674,0.0011004830739271738,0.005438396367285214
CASP3,1140.1061678940375,-0.20019239036273412,0.1297035496247893,-1.543461153853208,0.12271892576330282,0.24788310111009335
PRIMPOL,358.82478464257275,-0.6501441920386598,0.12826875602607127,-5.068609162363083,4.007331316764083e-7,5.678982292890461e-6
CENPU,943.3847316350217,0.0019181247322732889,0.19753342977696203,0.009710380336326223,0.9922523592064072,1
ACSL1,623.5012149172338,-0.09221824250812469,0.10496886084020005,-0.878529515991544,0.37965642717844456,0.5569759413097374
HELT,0.0834906841839828,0,4.407356323966969,0,1,NA
SLC25A4,650.3980611101512,0.854343188176542,0.2221737630402723,3.845382895286693,1.2036433792082014e-4,8.156239404741493e-4
CFAP97,1074.5727234410165,-0.027789918887080635,0.12798342654761835,-0.21713685620646309,0.8281016919917538,0.9184620224964704
SNX25,682.4728195984703,0.37626796853206923,0.16297600983984012,2.3087322416460894,0.020958444053651226,0.06306479227770018
LRP2BP,38.025398348079634,-0.24389421306473785,0.34096237320583395,-0.7153112256099371,0.4744167536058146,0.6493944103749772
ANKRD37,56.335876339411286,0.06316310824754696,0.4148402726831565,0.15225886300530228,0.8789827691290755,0.9529990721837235
UFSP2,372.95087848883907,-0.1440229743291332,0.11452769580504824,-1.257538391187862,0.2085587463907951,0.36701125999518924
CFAP96,6.533226393489851,-0.8422929680187395,0.7436239246677839,-1.1326867521039432,0.25734582297692216,0.4255329038915918
CCDC110,7.39816815584224,0.3266439899765512,0.6488641021733742,0.5034089401501103,0.6146767873307551,0.7574488704943875
PDLIM3,0.31042668512158367,0.005555739456917302,4.265969979054882,0.0013023390891625933,0.9989608840415657,NA
SORBS2,125.82057615511422,0.20690258770523232,0.24173964719994373,0.8558901698656921,0.39205853281766967,0.5697287891843926
SORBS2-AS1,0.7492011283372264,1.3459715963206715,2.2385439248974417,0.6012710232533574,0.5476594862028972,NA
TLR3,108.20366618240205,-0.5896996337092908,0.22101430833777352,-2.668151388678691,0.007626988306803437,0.027659428617518023
FAM149A,457.5400143073695,-0.27943966087873645,0.14341840274952788,-1.9484226258380661,0.05136441470327114,0.1277473487042756
RPSAP70,16.274577531529168,-0.03820197886893616,0.4440131436349596,-0.0860379459855438,0.931436252516278,0.9868603439076451
LTO1P1,2.474585330692416,0.09369960226086706,1.102452458414985,0.08499196636159766,0.9322677775149236,NA
FLJ38576,9.864496309142641,-0.1859087792341921,0.656994135511035,-0.28296870426337245,0.7772008273239186,0.881402472840098
CYP4V2,484.86744479268856,-0.14214960264329385,0.1866370358936455,-0.7616366278143065,0.44627690768899747,0.6219491025862794
KLKB1,5.105342822097576,0.7228897754574343,1.0015957597242249,0.721738054937924,0.47045554058760175,0.6452955935571958
F11,0.16061104096279066,1.886268871351171,4.365999164930052,0.43203601285649607,0.6657152392108618,NA
MTNR1A,1.11639462854259,0.3014707981473641,2.3822736980361507,0.12654750728091585,0.8992985459087924,NA
FAT1,6766.774347718488,0.04153167337020206,0.28455030087435823,0.1459554716427454,0.8839565403783575,0.9561332783439664
LINC02514,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
ZFP42,0.10991665971394493,-0.9562059968155894,4.407356323966969,-0.21695681640619618,0.8282419988572816,NA
TRIML2,23.37042162480273,0.8549759743078712,0.8444891172601786,1.012417989567131,0.31133824049108993,0.48623782263462134
RNU6-173P,0.8440270691339589,2.714213341227741,2.360349317434517,1.1499201923967093,0.25017674334279555,NA
TRIML1,0.0834906841839828,0,4.407356323966969,0,1,NA
LOC101930028,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
FRG1-DT,7.694753166804311,-0.6444265009970388,0.6230469481912826,-1.0343145133249132,0.3009891541354563,0.4757852367575215
FRG1,688.5808285063059,0.04309204779648709,0.1581488080430092,0.2724778537993662,0.785254617406669,0.8871160261727942
RNA5SP174,0.70116093491538245,0,2.6377017433856147,0,1,NA
DUX4L9,4.350602403535273,-0.863434252740508,0.835900765716973,-1.0329387029570656,0.3016325851804785,0.4763423284648896
FRG2,0.4808628920989356,0.8762715108075945,2.868909306506262,0.3054371599758627,0.7600332235191244,NA
DBET,0.10991665971394493,-0.9562059968155894,4.407356323966969,-0.21695681640619618,0.8282419988572816,NA
DUX4L8,0.1926588809034168,0.005572013776688179,4.407356323966969,0.001264253073069646,0.9989912722607645,NA
DUX4,0.08274222118947187,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
PLEKHG4B,7.148393920554546,-0.4846537061017206,0.9424923047132858,-0.5142256373638577,0.6070942453558336,0.7519716197361538
LRRC14B,0.24167105705689165,-0.9562238522864122,4.407356323956296,-0.2169608676949566,0.8282388415860484,NA
CCDC127,510.53021978080085,0.10730022457136514,0.12593096611999172,0.8520559150568692,0.3941830585774767,0.5719465172911662
